Country,Region,IncomeGroup,Area,Measure,Value
Malta,EU-28,High income,Grazing land,Biocapacity,0
Malta,EU-28,High income,Total,Biocapacity,0.62049067
Malta,EU-28,High income,Built up land,Ecological deficit or reserve,0
Malta,EU-28,High income,Cropland,Ecological deficit or reserve,-0.709324521
Malta,EU-28,High income,Fishing grounds,Ecological deficit or reserve,-0.055562238
Malta,EU-28,High income,Forest,Ecological deficit or reserve,-3.157622736
Malta,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.345544049
Malta,EU-28,High income,Total,Ecological deficit or reserve,-4.268053544
Malta,EU-28,High income,Built up land,Ecological footprint of consumption,0.050797607
Malta,EU-28,High income,Cropland,Ecological footprint of consumption,0.803425146
Malta,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.530405728
Malta,EU-28,High income,Forest,Ecological footprint of consumption,3.158371684
Malta,EU-28,High income,Grazing land,Ecological footprint of consumption,0.345544049
Malta,EU-28,High income,Total,Ecological footprint of consumption,4.888544214
Martinique,Latin America,,Total,Biocapacity,0.376130593
Martinique,Latin America,,Total,Ecological deficit or reserve,-4.091676626
Martinique,Latin America,,Total,Ecological footprint of consumption,4.467807219
Mauritania,Africa,Lower-middle,Built up land,Biocapacity,0.049244366
Mauritania,Africa,Lower-middle,Cropland,Biocapacity,0.119278355
Mauritania,Africa,Lower-middle,Fishing grounds,Biocapacity,1.328095663
Mauritania,Africa,Lower-middle,Forest,Biocapacity,0.043206232
Mauritania,Africa,Lower-middle,Grazing land,Biocapacity,2.811068576
Mauritania,Africa,Lower-middle,Total,Biocapacity,4.350893192
Mauritania,Africa,Lower-middle,Built up land,Ecological deficit or reserve,0
Mauritania,Africa,Lower-middle,Cropland,Ecological deficit or reserve,-0.280847419
Mauritania,Africa,Lower-middle,Fishing grounds,Ecological deficit or reserve,1.319484634
Mauritania,Africa,Lower-middle,Forest,Ecological deficit or reserve,-0.483537804
Mauritania,Africa,Lower-middle,Grazing land,Ecological deficit or reserve,1.49255718
Mauritania,Africa,Lower-middle,Total,Ecological deficit or reserve,2.047656591
Mauritania,Africa,Lower-middle,Built up land,Ecological footprint of consumption,0.049244366
Mauritania,Africa,Lower-middle,Cropland,Ecological footprint of consumption,0.400125774
Mauritania,Africa,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.008611029
Mauritania,Africa,Lower-middle,Forest,Ecological footprint of consumption,0.526744036
Mauritania,Africa,Lower-middle,Grazing land,Ecological footprint of consumption,1.318511397
Mauritania,Africa,Lower-middle,Total,Ecological footprint of consumption,2.303236601
Mauritius,Africa,Upper-middle,Total,Biocapacity,0.711835059
Mauritius,Africa,Upper-middle,Total,Ecological deficit or reserve,-2.783209233
Mauritius,Africa,Upper-middle,Total,Ecological footprint of consumption,3.495044293
Mexico,Latin America,Upper-middle,Built up land,Biocapacity,0.04584779
Mexico,Latin America,Upper-middle,Cropland,Biocapacity,0.341351016
Mexico,Latin America,Upper-middle,Fishing grounds,Biocapacity,0.134698358
Mexico,Latin America,Upper-middle,Forest,Biocapacity,0.445763724
Mexico,Latin America,Upper-middle,Grazing land,Biocapacity,0.234328798
Mexico,Latin America,Upper-middle,Total,Biocapacity,1.201989686
Mexico,Latin America,Upper-middle,Built up land,Ecological deficit or reserve,0
Mexico,Latin America,Upper-middle,Cropland,Ecological deficit or reserve,-0.162781892
Mexico,Latin America,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.056923988
Mexico,Latin America,Upper-middle,Forest,Ecological deficit or reserve,-1.229631708
Mexico,Latin America,Upper-middle,Grazing land,Ecological deficit or reserve,-0.011099056
Mexico,Latin America,Upper-middle,Total,Ecological deficit or reserve,-1.346588668
Mexico,Latin America,Upper-middle,Built up land,Ecological footprint of consumption,0.04584779
Mexico,Latin America,Upper-middle,Cropland,Ecological footprint of consumption,0.504132909
Mexico,Latin America,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.07777437
Mexico,Latin America,Upper-middle,Forest,Ecological footprint of consumption,1.675395432
Mexico,Latin America,Upper-middle,Grazing land,Ecological footprint of consumption,0.245427854
Mexico,Latin America,Upper-middle,Total,Ecological footprint of consumption,2.548578354
"Micronesia, Federated States of",Asia-Pacific,Lower-middle,Total,Biocapacity,3.829960065
"Micronesia, Federated States of",Asia-Pacific,Lower-middle,Total,Ecological deficit or reserve,-1.854828295
"Micronesia, Federated States of",Asia-Pacific,Lower-middle,Total,Ecological footprint of consumption,5.68478836
Moldova,Other Europe,Lower-middle,Built up land,Biocapacity,0.055023732
Moldova,Other Europe,Lower-middle,Cropland,Biocapacity,0.950106446
Moldova,Other Europe,Lower-middle,Fishing grounds,Biocapacity,0.008848422
Moldova,Other Europe,Lower-middle,Forest,Biocapacity,0.085767515
Moldova,Other Europe,Lower-middle,Grazing land,Biocapacity,0.060374122
Moldova,Other Europe,Lower-middle,Total,Biocapacity,1.160120237
Moldova,Other Europe,Lower-middle,Built up land,Ecological deficit or reserve,0
Moldova,Other Europe,Lower-middle,Cropland,Ecological deficit or reserve,0.284465807
Moldova,Other Europe,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.047176868
Moldova,Other Europe,Lower-middle,Forest,Ecological deficit or reserve,-0.995928662
Moldova,Other Europe,Lower-middle,Grazing land,Ecological deficit or reserve,-0.008625053
Moldova,Other Europe,Lower-middle,Total,Ecological deficit or reserve,-0.767264776
Moldova,Other Europe,Lower-middle,Built up land,Ecological footprint of consumption,0.055023732
Moldova,Other Europe,Lower-middle,Cropland,Ecological footprint of consumption,0.665640638
Moldova,Other Europe,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.05602529
Moldova,Other Europe,Lower-middle,Forest,Ecological footprint of consumption,1.081696177
Moldova,Other Europe,Lower-middle,Grazing land,Ecological footprint of consumption,0.068999175
Moldova,Other Europe,Lower-middle,Total,Ecological footprint of consumption,1.927385013
Mongolia,Asia-Pacific,Lower-middle,Built up land,Biocapacity,0.065673785
Mongolia,Asia-Pacific,Lower-middle,Cropland,Biocapacity,0.213522927
Mongolia,Asia-Pacific,Lower-middle,Fishing grounds,Biocapacity,0.133436331
Mongolia,Asia-Pacific,Lower-middle,Forest,Biocapacity,6.590330471
Mongolia,Asia-Pacific,Lower-middle,Grazing land,Biocapacity,7.955729627
Mongolia,Asia-Pacific,Lower-middle,Total,Biocapacity,14.95869314
Mongolia,Asia-Pacific,Lower-middle,Built up land,Ecological deficit or reserve,0
Mongolia,Asia-Pacific,Lower-middle,Cropland,Ecological deficit or reserve,-0.070258983
Mongolia,Asia-Pacific,Lower-middle,Fishing grounds,Ecological deficit or reserve,0.129563709
Mongolia,Asia-Pacific,Lower-middle,Forest,Ecological deficit or reserve,2.032789669
Mongolia,Asia-Pacific,Lower-middle,Grazing land,Ecological deficit or reserve,3.366729176
Mongolia,Asia-Pacific,Lower-middle,Total,Ecological deficit or reserve,5.458823571
Mongolia,Asia-Pacific,Lower-middle,Built up land,Ecological footprint of consumption,0.065673785
Mongolia,Asia-Pacific,Lower-middle,Cropland,Ecological footprint of consumption,0.28378191
Mongolia,Asia-Pacific,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.003872621
Mongolia,Asia-Pacific,Lower-middle,Forest,Ecological footprint of consumption,4.557540803
Mongolia,Asia-Pacific,Lower-middle,Grazing land,Ecological footprint of consumption,4.589000451
Mongolia,Asia-Pacific,Lower-middle,Total,Ecological footprint of consumption,9.49986957
Montenegro,Other Europe,Upper-middle,Built up land,Biocapacity,0.020571218
Montenegro,Other Europe,Upper-middle,Cropland,Biocapacity,0.055839692
Montenegro,Other Europe,Upper-middle,Fishing grounds,Biocapacity,0.242595647
Montenegro,Other Europe,Upper-middle,Forest,Biocapacity,2.591725831
Montenegro,Other Europe,Upper-middle,Grazing land,Biocapacity,0.107279323
Montenegro,Other Europe,Upper-middle,Total,Biocapacity,3.018011711
Montenegro,Other Europe,Upper-middle,Built up land,Ecological deficit or reserve,0
Montenegro,Other Europe,Upper-middle,Cropland,Ecological deficit or reserve,-0.517824067
Montenegro,Other Europe,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.188206261
Montenegro,Other Europe,Upper-middle,Forest,Ecological deficit or reserve,0.101513661
Montenegro,Other Europe,Upper-middle,Grazing land,Ecological deficit or reserve,-0.170586889
Montenegro,Other Europe,Upper-middle,Total,Ecological deficit or reserve,-0.398691034
Montenegro,Other Europe,Upper-middle,Built up land,Ecological footprint of consumption,0.020571218
Montenegro,Other Europe,Upper-middle,Cropland,Ecological footprint of consumption,0.573663759
Montenegro,Other Europe,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.054389386
Montenegro,Other Europe,Upper-middle,Forest,Ecological footprint of consumption,2.49021217
Montenegro,Other Europe,Upper-middle,Grazing land,Ecological footprint of consumption,0.277866212
Montenegro,Other Europe,Upper-middle,Total,Ecological footprint of consumption,3.416702745
Montserrat,Latin America,,Total,Biocapacity,1.350898039
Montserrat,Latin America,,Total,Ecological deficit or reserve,-3.275225802
Montserrat,Latin America,,Total,Ecological footprint of consumption,4.626123841
Morocco,Africa,Lower-middle,Built up land,Biocapacity,0.040529811
Morocco,Africa,Lower-middle,Cropland,Biocapacity,0.399250766
Morocco,Africa,Lower-middle,Fishing grounds,Biocapacity,0.071870082
Morocco,Africa,Lower-middle,Forest,Biocapacity,0.093683129
Morocco,Africa,Lower-middle,Grazing land,Biocapacity,0.165035117
Morocco,Africa,Lower-middle,Total,Biocapacity,0.770368905
Morocco,Africa,Lower-middle,Built up land,Ecological deficit or reserve,0
Morocco,Africa,Lower-middle,Cropland,Ecological deficit or reserve,-0.191593753
Morocco,Africa,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.01744999
Morocco,Africa,Lower-middle,Forest,Ecological deficit or reserve,-0.770383159
Morocco,Africa,Lower-middle,Grazing land,Ecological deficit or reserve,0.000233223
Morocco,Africa,Lower-middle,Total,Ecological deficit or reserve,-0.979193678
Morocco,Africa,Lower-middle,Built up land,Ecological footprint of consumption,0.040529811
Morocco,Africa,Lower-middle,Cropland,Ecological footprint of consumption,0.590844519
Morocco,Africa,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.089320072
Morocco,Africa,Lower-middle,Forest,Ecological footprint of consumption,0.864066288
Morocco,Africa,Lower-middle,Grazing land,Ecological footprint of consumption,0.164801894
Morocco,Africa,Lower-middle,Total,Ecological footprint of consumption,1.749562583
Mozambique,Africa,Low income,Built up land,Biocapacity,0.049996915
Mozambique,Africa,Low income,Cropland,Biocapacity,0.244354152
Mozambique,Africa,Low income,Fishing grounds,Biocapacity,0.15540096
Mozambique,Africa,Low income,Forest,Biocapacity,0.552810119
Mozambique,Africa,Low income,Grazing land,Biocapacity,0.894183114
Mozambique,Africa,Low income,Total,Biocapacity,1.89674526
Mozambique,Africa,Low income,Built up land,Ecological deficit or reserve,0
Mozambique,Africa,Low income,Cropland,Ecological deficit or reserve,-0.039425215
Mozambique,Africa,Low income,Fishing grounds,Ecological deficit or reserve,0.127907776
Mozambique,Africa,Low income,Forest,Ecological deficit or reserve,0.075066502
Mozambique,Africa,Low income,Grazing land,Ecological deficit or reserve,0.863508986
Mozambique,Africa,Low income,Total,Ecological deficit or reserve,1.027058048
Mozambique,Africa,Low income,Built up land,Ecological footprint of consumption,0.049996915
Mozambique,Africa,Low income,Cropland,Ecological footprint of consumption,0.283779367
Mozambique,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.027493184
Mozambique,Africa,Low income,Forest,Ecological footprint of consumption,0.477743617
Mozambique,Africa,Low income,Grazing land,Ecological footprint of consumption,0.030674128
Mozambique,Africa,Low income,Total,Ecological footprint of consumption,0.869687212
Myanmar,Asia-Pacific,Low income,Built up land,Biocapacity,0.119043048
Myanmar,Asia-Pacific,Low income,Cropland,Biocapacity,0.943368628
Myanmar,Asia-Pacific,Low income,Fishing grounds,Biocapacity,0.284100662
Myanmar,Asia-Pacific,Low income,Forest,Biocapacity,0.530353597
Myanmar,Asia-Pacific,Low income,Grazing land,Biocapacity,0.004774114
Myanmar,Asia-Pacific,Low income,Total,Biocapacity,1.881640049
Myanmar,Asia-Pacific,Low income,Built up land,Ecological deficit or reserve,0
Myanmar,Asia-Pacific,Low income,Cropland,Ecological deficit or reserve,0.08305199
Myanmar,Asia-Pacific,Low income,Fishing grounds,Ecological deficit or reserve,0.232769217
Myanmar,Asia-Pacific,Low income,Forest,Ecological deficit or reserve,0.017844521
Myanmar,Asia-Pacific,Low income,Grazing land,Ecological deficit or reserve,-0.000703464
Myanmar,Asia-Pacific,Low income,Total,Ecological deficit or reserve,0.332962265
Myanmar,Asia-Pacific,Low income,Built up land,Ecological footprint of consumption,0.119043048
Myanmar,Asia-Pacific,Low income,Cropland,Ecological footprint of consumption,0.860316638
Myanmar,Asia-Pacific,Low income,Fishing grounds,Ecological footprint of consumption,0.051331445
Myanmar,Asia-Pacific,Low income,Forest,Ecological footprint of consumption,0.512509076
Myanmar,Asia-Pacific,Low income,Grazing land,Ecological footprint of consumption,0.005477577
Myanmar,Asia-Pacific,Low income,Total,Ecological footprint of consumption,1.548677784
Namibia,Africa,Upper-middle,Built up land,Biocapacity,0.019803384
Namibia,Africa,Upper-middle,Cropland,Biocapacity,0.137549479
Namibia,Africa,Upper-middle,Fishing grounds,Biocapacity,4.514283337
Namibia,Africa,Upper-middle,Forest,Biocapacity,0.328845915
Namibia,Africa,Upper-middle,Grazing land,Biocapacity,1.518166932
Namibia,Africa,Upper-middle,Total,Biocapacity,6.518649047
Namibia,Africa,Upper-middle,Built up land,Ecological deficit or reserve,0
Namibia,Africa,Upper-middle,Cropland,Ecological deficit or reserve,-0.198048529
Namibia,Africa,Upper-middle,Fishing grounds,Ecological deficit or reserve,4.267922509
Namibia,Africa,Upper-middle,Forest,Ecological deficit or reserve,-0.986070889
Namibia,Africa,Upper-middle,Grazing land,Ecological deficit or reserve,1.34825048
Namibia,Africa,Upper-middle,Total,Ecological deficit or reserve,4.432053572
Namibia,Africa,Upper-middle,Built up land,Ecological footprint of consumption,0.019803384
Namibia,Africa,Upper-middle,Cropland,Ecological footprint of consumption,0.335598007
Namibia,Africa,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.246360827
Namibia,Africa,Upper-middle,Forest,Ecological footprint of consumption,1.314916804
Namibia,Africa,Upper-middle,Grazing land,Ecological footprint of consumption,0.169916452
Namibia,Africa,Upper-middle,Total,Ecological footprint of consumption,2.086595475
Nepal,Asia-Pacific,Low income,Built up land,Biocapacity,0.109888903
Nepal,Asia-Pacific,Low income,Cropland,Biocapacity,0.3864916
Nepal,Asia-Pacific,Low income,Fishing grounds,Biocapacity,0.004998311
Nepal,Asia-Pacific,Low income,Forest,Biocapacity,0.058171204
Nepal,Asia-Pacific,Low income,Grazing land,Biocapacity,0.047150266
Nepal,Asia-Pacific,Low income,Total,Biocapacity,0.606700284
Nepal,Asia-Pacific,Low income,Built up land,Ecological deficit or reserve,0
Nepal,Asia-Pacific,Low income,Cropland,Ecological deficit or reserve,-0.053069127
Nepal,Asia-Pacific,Low income,Fishing grounds,Ecological deficit or reserve,0.000180737
Nepal,Asia-Pacific,Low income,Forest,Ecological deficit or reserve,-0.353900718
Nepal,Asia-Pacific,Low income,Grazing land,Ecological deficit or reserve,-0.012855152
Nepal,Asia-Pacific,Low income,Total,Ecological deficit or reserve,-0.419644259
